Store,Date,Weekly Sales,Weekly Sales - Ave.,Holiday Flag,Temperature,Temp - Ave.,Fuel Price,Fuel Price - Ave.,CPI,CPI - Ave.,Unemployment,Unemployment - Ave.,Day,Month,Year
26,2010-09-10,"$1,042,226.30","$39,314.46",1,54.82,11.16,2.717,-0.725,132.7564516,-2.3361557,8.445,0.573,10,09,2010
26,2010-09-17,"$923,473.70","-$79,438.14",0,50.08,6.42,2.716,-0.726,132.7670667,-2.3255406,8.445,0.573,17,09,2010
26,2010-09-24,"$868,636.30","-$134,275.54",0,52.47,8.81,2.718,-0.724,132.7619333,-2.3306740,8.445,0.573,24,09,2010
26,2010-10-01,"$923,221.52","-$79,690.32",0,57.8,14.14,2.717,-0.725,132.7568,-2.3358073,8.149,0.277,01,10,2010
26,2010-10-08,"$1,001,069.52","-$1,842.32",0,46.81,3.15,2.776,-0.666,132.7516667,-2.3409406,8.149,0.277,08,10,2010
26,2010-10-15,"$937,956.89","-$64,954.95",0,39.93,-3.73,2.878,-0.564,132.7633548,-2.3292525,8.149,0.277,15,10,2010
26,2010-10-22,"$916,522.66","-$86,389.18",0,36.13,-7.53,2.919,-0.523,132.8170968,-2.2755105,8.149,0.277,22,10,2010
26,2010-10-29,"$895,069.88","-$107,841.96",0,40.3,-3.36,2.938,-0.504,132.8708387,-2.2217686,8.149,0.277,29,10,2010
26,2010-11-05,"$970,224.51","-$32,687.33",0,30.51,-13.15,2.938,-0.504,132.9245806,-2.1680267,8.149,0.277,05,11,2010
26,2010-11-12,"$971,193.01","-$31,718.83",0,37.51,-6.15,2.961,-0.481,132.9783226,-2.1142847,8.149,0.277,12,11,2010
26,2010-11-19,"$901,972.70","-$100,939.14",0,36.73,-6.93,3.03,-0.412,132.9172,-2.1754073,8.149,0.277,19,11,2010
26,2010-11-26,"$1,286,833.62","$283,921.78",1,28.11,-15.55,3.07,-0.372,132.8369333,-2.2556740,8.149,0.277,26,11,2010
26,2010-12-03,"$1,016,143.64","$13,231.80",0,27.73,-15.93,3.065,-0.377,132.7566667,-2.3359406,8.149,0.277,03,12,2010
26,2010-12-10,"$1,149,612.04","$146,700.20",0,16.6,-27.06,3.132,-0.310,132.6764,-2.4162073,8.149,0.277,10,12,2010
26,2010-12-17,"$1,196,813.33","$193,901.49",0,20.61,-23.05,3.139,-0.303,132.6804516,-2.4121557,8.149,0.277,17,12,2010
26,2010-12-24,"$1,573,982.47","$571,070.63",0,21.81,-21.85,3.15,-0.292,132.7477419,-2.3448654,8.149,0.277,24,12,2010
26,2010-12-31,"$877,268.29","-$125,643.55",1,18.73,-24.93,3.177,-0.265,132.8150323,-2.2775750,8.149,0.277,31,12,2010
26,2011-01-07,"$938,149.21","-$64,762.63",0,21.13,-22.53,3.193,-0.249,132.8823226,-2.2102847,7.907,0.035,07,01,2011
26,2011-01-14,"$812,323.29","-$190,588.55",0,16.7,-26.96,3.215,-0.227,132.9510645,-2.1415428,7.907,0.035,14,01,2011
26,2011-01-21,"$809,833.21","-$193,078.63",0,12.98,-30.68,3.232,-0.210,133.0285161,-2.0640912,7.907,0.035,21,01,2011
26,2011-01-28,"$817,485.14","-$185,426.70",0,5.54,-38.12,3.243,-0.199,133.1059677,-1.9866396,7.907,0.035,28,01,2011
26,2011-02-04,"$911,807.02","-$91,104.82",0,11.17,-32.49,3.24,-0.202,133.1834194,-1.9091879,7.907,0.035,04,02,2011
26,2011-02-11,"$1,010,711.08","$7,799.24",1,15.12,-28.54,3.255,-0.187,133.260871,-1.8317363,7.907,0.035,11,02,2011
26,2011-02-18,"$981,978.02","-$20,933.82",0,19.63,-24.03,3.263,-0.179,133.3701429,-1.7224644,7.907,0.035,18,02,2011
26,2011-02-25,"$910,298.44","-$92,613.40",0,16.3,-27.36,3.281,-0.161,133.4921429,-1.6004644,7.907,0.035,25,02,2011
26,2011-03-04,"$945,643.17","-$57,268.67",0,14.31,-29.35,3.437,-0.005,133.6141429,-1.4784644,7.907,0.035,04,03,2011
26,2011-03-11,"$946,614.55","-$56,297.29",0,28.13,-15.53,3.6,0.158,133.7361429,-1.3564644,7.907,0.035,11,03,2011
26,2011-03-18,"$887,426.12","-$115,485.72",0,31.76,-11.90,3.634,0.192,133.8492258,-1.2433815,7.907,0.035,18,03,2011
26,2011-03-25,"$866,566.54","-$136,345.30",0,22.99,-20.67,3.624,0.182,133.9587419,-1.1338654,7.907,0.035,25,03,2011
26,2011-04-01,"$849,231.61","-$153,680.23",0,22.99,-20.67,3.638,0.196,134.0682581,-1.0243492,7.818,-0.054,01,04,2011
26,2011-04-08,"$985,229.81","-$17,682.03",0,29.09,-14.57,3.72,0.278,134.1777742,-0.9148331,7.818,-0.054,08,04,2011
26,2011-04-15,"$863,266.12","-$139,645.72",0,39.46,-4.20,3.823,0.381,134.2784667,-0.8141406,7.818,-0.054,15,04,2011
26,2011-04-22,"$921,700.61","-$81,211.23",0,33.81,-9.85,3.919,0.477,134.3571,-0.7355073,7.818,-0.054,22,04,2011
26,2011-04-29,"$873,450.29","-$129,461.55",0,47.17,3.51,3.988,0.546,134.4357333,-0.6568740,7.818,-0.054,29,04,2011
26,2011-05-06,"$1,024,778.23","$21,866.39",0,45,1.34,4.078,0.636,134.5143667,-0.5782406,7.818,-0.054,06,05,2011
26,2011-05-13,"$941,008.85","-$61,902.99",0,48.2,4.54,4.095,0.653,134.593,-0.4996073,7.818,-0.054,13,05,2011
26,2011-05-20,"$938,334.62","-$64,577.22",0,48.86,5.20,4.101,0.659,134.6803871,-0.4122202,7.818,-0.054,20,05,2011
26,2011-05-27,"$996,723.58","-$6,188.26",0,56.74,13.08,4.034,0.592,134.7677742,-0.3248331,7.818,-0.054,27,05,2011
26,2011-06-03,"$1,054,454.40","$51,542.56",0,60.49,16.83,3.973,0.531,134.8551613,-0.2374460,7.818,-0.054,03,06,2011
26,2011-06-10,"$1,094,058.68","$91,146.84",0,59.85,16.19,3.924,0.482,134.9425484,-0.1500589,7.818,-0.054,10,06,2011
26,2011-06-17,"$981,646.46","-$21,265.38",0,54.5,10.84,3.873,0.431,135.0837333,-0.0088740,7.818,-0.054,17,06,2011
26,2011-06-24,"$997,474.93","-$5,436.91",0,56.94,13.28,3.851,0.409,135.2652667,0.1726594,7.818,-0.054,24,06,2011
26,2011-07-01,"$1,070,119.09","$67,207.25",0,59.89,16.23,3.815,0.373,135.4468,0.3541927,7.767,-0.105,01,07,2011
26,2011-07-08,"$1,133,807.03","$130,895.19",0,63.34,19.68,3.784,0.342,135.6283333,0.5357260,7.767,-0.105,08,07,2011
26,2011-07-15,"$1,021,534.70","$18,622.86",0,64.43,20.77,3.827,0.385,135.7837419,0.6911346,7.767,-0.105,15,07,2011
26,2011-07-22,"$1,017,867.80","$14,955.96",0,69.52,25.86,3.882,0.440,135.8738387,0.7812314,7.767,-0.105,22,07,2011
26,2011-07-29,"$1,005,360.50","$2,448.66",0,63.32,19.66,3.898,0.456,135.9639355,0.8713282,7.767,-0.105,29,07,2011
26,2011-08-05,"$1,107,552.43","$104,640.59",0,63.16,19.50,3.903,0.461,136.0540323,0.9614250,7.767,-0.105,05,08,2011
26,2011-08-12,"$1,087,644.50","$84,732.66",0,62.99,19.33,3.88,0.438,136.144129,1.0515217,7.767,-0.105,12,08,2011
26,2011-08-19,"$1,021,766.75","$18,854.91",0,60.58,16.92,3.82,0.378,136.183129,1.0905217,7.767,-0.105,19,08,2011
26,2011-08-26,"$1,064,617.62","$61,705.78",0,61.1,17.44,3.796,0.354,136.2136129,1.1210056,7.767,-0.105,26,08,2011
26,2011-09-02,"$1,040,143.14","$37,231.30",0,59.67,16.01,3.784,0.342,136.2440968,1.1514895,7.767,-0.105,02,09,2011
26,2011-09-09,"$1,069,710.97","$66,799.13",1,60.98,17.32,3.809,0.367,136.2745806,1.1819733,7.767,-0.105,09,09,2011
26,2011-09-16,"$951,569.84","-$51,342.00",0,55.19,11.53,3.809,0.367,136.3145,1.2218927,7.767,-0.105,16,09,2011
26,2011-09-23,"$923,644.60","-$79,267.24",0,50.72,7.06,3.758,0.316,136.367,1.2743927,7.767,-0.105,23,09,2011
26,2011-09-30,"$959,339.51","-$43,572.33",0,59.42,15.76,3.684,0.242,136.4195,1.3268927,7.767,-0.105,30,09,2011
26,2011-10-07,"$1,130,022.99","$127,111.15",0,46.84,3.18,3.633,0.191,136.472,1.3793927,7.598,-0.274,07,10,2011
26,2011-10-14,"$987,886.08","-$15,025.76",0,53.91,10.25,3.583,0.141,136.5150968,1.4224895,7.598,-0.274,14,10,2011
26,2011-10-21,"$974,907.28","-$28,004.56",0,45.23,1.57,3.618,0.176,136.5017742,1.4091669,7.598,-0.274,21,10,2011
26,2011-10-28,"$972,256.98","-$30,654.86",0,35.06,-8.60,3.604,0.162,136.4884516,1.3958443,7.598,-0.274,28,10,2011
26,2011-11-04,"$988,950.75","-$13,961.09",0,31.7,-11.96,3.586,0.144,136.475129,1.3825217,7.598,-0.274,04,11,2011
26,2011-11-11,"$1,077,640.13","$74,728.29",0,40.08,-3.58,3.57,0.128,136.4618065,1.3691992,7.598,-0.274,11,11,2011
26,2011-11-18,"$946,091.79","-$56,820.05",0,37.78,-5.88,3.571,0.129,136.4666667,1.3740594,7.598,-0.274,18,11,2011
26,2011-11-25,"$1,282,320.05","$279,408.21",1,31.07,-12.59,3.536,0.094,136.4788,1.3861927,7.598,-0.274,25,11,2011
26,2011-12-02,"$1,012,498.49","$9,586.65",0,36.74,-6.92,3.501,0.059,136.4909333,1.3983260,7.598,-0.274,02,12,2011
26,2011-12-09,"$1,148,987.46","$146,075.62",0,34.24,-9.42,3.47,0.028,136.5030667,1.4104594,7.598,-0.274,09,12,2011
26,2011-12-16,"$1,204,807.83","$201,895.99",0,28.24,-15.42,3.445,0.003,136.5335161,1.4409088,7.598,-0.274,16,12,2011
26,2011-12-23,"$1,515,175.01","$512,263.17",0,22.53,-21.13,3.413,-0.029,136.5883871,1.4957798,7.598,-0.274,23,12,2011
26,2011-12-30,"$972,834.42","-$30,077.42",1,18.8,-24.86,3.402,-0.040,136.6432581,1.5506508,7.598,-0.274,30,12,2011
26,2012-01-06,"$971,557.62","-$31,354.22",0,22.94,-20.72,3.439,-0.003,136.698129,1.6055217,7.467,-0.405,06,01,2012
26,2012-01-13,"$836,305.65","-$166,606.19",0,25.55,-18.11,3.523,0.081,136.753,1.6603927,7.467,-0.405,13,01,2012
26,2012-01-20,"$838,751.50","-$164,160.34",0,15.22,-28.44,3.542,0.100,136.8564194,1.7638121,7.467,-0.405,20,01,2012
26,2012-01-27,"$820,059.89","-$182,851.95",0,24.16,-19.50,3.568,0.126,136.9598387,1.8672314,7.467,-0.405,27,01,2012
26,2012-02-03,"$939,158.25","-$63,753.59",0,25.24,-18.42,3.633,0.191,137.0632581,1.9706508,7.467,-0.405,03,02,2012
26,2012-02-10,"$1,081,005.64","$78,093.80",1,23.89,-19.77,3.655,0.213,137.1666774,2.0740701,7.467,-0.405,10,02,2012
26,2012-02-17,"$965,788.76","-$37,123.08",0,23.9,-19.76,3.703,0.261,137.2583103,2.1657030,7.467,-0.405,17,02,2012
26,2012-02-24,"$917,924.47","-$84,987.37",0,28.06,-15.60,3.751,0.309,137.3411034,2.2484961,7.467,-0.405,24,02,2012
26,2012-03-02,"$955,641.74","-$47,270.10",0,22.49,-21.17,3.827,0.385,137.4238966,2.3312893,7.467,-0.405,02,03,2012
26,2012-03-09,"$1,028,569.01","$25,657.17",0,29.03,-14.63,3.876,0.434,137.5066897,2.4140824,7.467,-0.405,09,03,2012
26,2012-03-16,"$919,503.40","-$83,408.44",0,35.06,-8.60,3.867,0.425,137.5843871,2.4917798,7.467,-0.405,16,03,2012
26,2012-03-23,"$874,790.68","-$128,121.16",0,49.97,6.31,3.889,0.447,137.6552903,2.5626830,7.467,-0.405,23,03,2012
26,2012-03-30,"$922,018.43","-$80,893.41",0,33.33,-10.33,3.921,0.479,137.7261935,2.6335862,7.467,-0.405,30,03,2012
26,2012-04-06,"$1,116,829.23","$113,917.39",0,33.35,-10.31,3.957,0.515,137.7970968,2.7044895,7.489,-0.383,06,04,2012
26,2012-04-13,"$889,670.29","-$113,241.55",0,36.9,-6.76,4.025,0.583,137.868,2.7753927,7.489,-0.383,13,04,2012
26,2012-04-20,"$923,600.02","-$79,311.82",0,50.81,7.15,4.046,0.604,137.9230667,2.8304594,7.489,-0.383,20,04,2012
26,2012-04-27,"$911,969.00","-$90,942.84",0,43.6,-0.06,4.023,0.581,137.9781333,2.8855260,7.489,-0.383,27,04,2012
26,2012-05-04,"$946,573.29","-$56,338.55",0,40.29,-3.37,3.991,0.549,138.0332,2.9405927,7.489,-0.383,04,05,2012
26,2012-05-11,"$1,062,548.73","$59,636.89",0,47.11,3.45,3.947,0.505,138.0882667,2.9956594,7.489,-0.383,11,05,2012
26,2012-05-18,"$978,082.84","-$24,829.00",0,52.55,8.89,3.899,0.457,138.1065806,3.0139733,7.489,-0.383,18,05,2012
26,2012-05-25,"$1,067,310.74","$64,398.90",0,58.2,14.54,3.85,0.408,138.1101935,3.0175862,7.489,-0.383,25,05,2012
26,2012-06-01,"$1,015,853.03","$12,941.19",0,58.51,14.85,3.798,0.356,138.1138065,3.0211992,7.489,-0.383,01,06,2012
26,2012-06-08,"$1,106,176.83","$103,264.99",0,49.43,5.77,3.746,0.304,138.1174194,3.0248121,7.489,-0.383,08,06,2012
26,2012-06-15,"$1,029,248.22","$26,336.38",0,57.84,14.18,3.683,0.241,138.1295333,3.0369260,7.489,-0.383,15,06,2012
26,2012-06-22,"$1,056,282.91","$53,371.07",0,63.04,19.38,3.629,0.187,138.1629,3.0702927,7.489,-0.383,22,06,2012
26,2012-06-29,"$1,051,190.44","$48,278.60",0,60.71,17.05,3.577,0.135,138.1962667,3.1036594,7.489,-0.383,29,06,2012
26,2012-07-06,"$1,180,470.80","$177,558.96",0,64.94,21.28,3.538,0.096,138.2296333,3.1370260,7.405,-0.467,06,07,2012
26,2012-07-13,"$1,063,149.78","$60,237.94",0,64.47,20.81,3.561,0.119,138.263,3.1703927,7.405,-0.467,13,07,2012
26,2012-07-20,"$1,049,625.90","$46,714.06",0,66.75,23.09,3.61,0.168,138.2331935,3.1405862,7.405,-0.467,20,07,2012
26,2012-07-27,"$1,031,745.14","$28,833.30",0,64.12,20.46,3.701,0.259,138.2033871,3.1107798,7.405,-0.467,27,07,2012
26,2012-08-03,"$1,090,915.09","$88,003.25",0,65.6,21.94,3.698,0.256,138.1735806,3.0809733,7.405,-0.467,03,08,2012
26,2012-08-10,"$1,121,476.51","$118,564.67",0,67.01,23.35,3.772,0.330,138.1437742,3.0511669,7.405,-0.467,10,08,2012
26,2012-08-17,"$1,068,292.56","$65,380.72",0,65.54,21.88,3.84,0.398,138.1857097,3.0931024,7.405,-0.467,17,08,2012
26,2012-08-24,"$1,022,704.20","$19,792.36",0,62.08,18.42,3.874,0.432,138.2814516,3.1888443,7.405,-0.467,24,08,2012
26,2012-08-31,"$1,053,495.51","$50,583.67",0,63.69,20.03,3.884,0.442,138.3771935,3.2845862,7.405,-0.467,31,08,2012
26,2012-09-07,"$1,081,874.03","$78,962.19",1,61.58,17.92,3.921,0.479,138.4729355,3.3803282,7.405,-0.467,07,09,2012
26,2012-09-14,"$986,131.94","-$16,779.90",0,57.69,14.03,3.988,0.546,138.5673,3.4746927,7.405,-0.467,14,09,2012
26,2012-09-21,"$961,084.08","-$41,827.76",0,52.68,9.02,4.056,0.614,138.6534,3.5607927,7.405,-0.467,21,09,2012
26,2012-09-28,"$964,726.37","-$38,185.47",0,50.66,7.00,4.018,0.576,138.7395,3.6468927,7.405,-0.467,28,09,2012
26,2012-10-05,"$1,095,504.26","$92,592.42",0,54.07,10.41,4.027,0.585,138.8256,3.7329927,7.138,-0.734,05,10,2012
26,2012-10-12,"$1,044,639.69","$41,727.85",0,45.19,1.53,4.029,0.587,138.9117,3.8190927,7.138,-0.734,12,10,2012
26,2012-10-19,"$975,578.02","-$27,333.82",0,43.51,-0.15,4,0.558,138.8336129,3.7410056,7.138,-0.734,19,10,2012
26,2012-10-26,"$958,619.80","-$44,292.04",0,46.95,3.29,3.917,0.475,138.7281613,3.6355540,7.138,-0.734,26,10,2012
27,2010-02-05,"$1,874,289.79","$99,073.59",0,27.19,-30.12,2.954,-0.624,135.3524608,-3.6588227,8.237,0.235,05,02,2010
27,2010-02-12,"$1,745,362.72","-$29,853.48",1,29.81,-27.50,2.94,-0.638,135.4113076,-3.5999759,8.237,0.235,12,02,2010
27,2010-02-19,"$1,945,070.33","$169,854.13",0,32.44,-24.87,2.909,-0.669,135.4657781,-3.5455054,8.237,0.235,19,02,2010
27,2010-02-26,"$1,390,934.27","-$384,281.93",0,36,-21.31,2.91,-0.668,135.5195191,-3.4917644,8.237,0.235,26,02,2010
27,2010-03-05,"$1,313,729.72","-$461,486.48",0,38.07,-19.24,2.919,-0.659,135.5732602,-3.4380233,8.237,0.235,05,03,2010
27,2010-03-12,"$1,925,113.12","$149,896.92",0,45.98,-11.33,2.938,-0.640,135.6270013,-3.3842822,8.237,0.235,12,03,2010
27,2010-03-19,"$1,700,627.97","-$74,588.23",0,49.04,-8.27,2.96,-0.618,135.6682247,-3.3430588,8.237,0.235,19,03,2010
27,2010-03-26,"$1,836,714.84","$61,498.64",0,52.34,-4.97,2.963,-0.615,135.7073618,-3.3039217,8.237,0.235,26,03,2010
27,2010-04-02,"$2,053,952.97","$278,736.77",0,46.9,-10.41,2.957,-0.621,135.7464988,-3.2647847,8.058,0.056,02,04,2010
27,2010-04-09,"$1,955,814.13","$180,597.93",0,62.62,5.31,2.992,-0.586,135.7856359,-3.2256476,8.058,0.056,09,04,2010
27,2010-04-16,"$1,857,500.96","$82,284.76",0,54.95,-2.36,3.01,-0.568,135.82725,-3.1840335,8.058,0.056,16,04,2010
27,2010-04-23,"$1,850,205.47","$74,989.27",0,53.91,-3.40,3.021,-0.557,135.8721667,-3.1391168,8.058,0.056,23,04,2010
27,2010-04-30,"$1,805,885.04","$30,668.84",0,53.55,-3.76,3.042,-0.536,135.9170833,-3.0942002,8.058,0.056,30,04,2010
27,2010-05-07,"$1,939,458.84","$164,242.64",0,69.02,11.71,3.095,-0.483,135.962,-3.0492835,8.058,0.056,07,05,2010
27,2010-05-14,"$1,842,465.78","$67,249.58",0,53.82,-3.49,3.112,-0.466,136.010394,-3.0008895,8.058,0.056,14,05,2010
27,2010-05-21,"$1,836,595.58","$61,379.38",0,63.31,6.00,3.096,-0.482,136.0796521,-2.9316314,8.058,0.056,21,05,2010
27,2010-05-28,"$1,962,468.67","$187,252.47",0,67.88,10.57,3.046,-0.532,136.1489101,-2.8623734,8.058,0.056,28,05,2010
27,2010-06-04,"$2,073,102.59","$297,886.39",0,74.29,16.98,3.006,-0.572,136.2181682,-2.7931153,8.058,0.056,04,06,2010
27,2010-06-11,"$1,873,812.93","$98,596.73",0,68.9,11.59,2.972,-0.606,136.2874263,-2.7238572,8.058,0.056,11,06,2010
27,2010-06-18,"$1,887,182.27","$111,966.07",0,70,12.69,2.942,-0.636,136.3243393,-2.6869442,8.058,0.056,18,06,2010
27,2010-06-25,"$1,962,625.01","$187,408.81",0,78.02,20.71,2.958,-0.620,136.3483143,-2.6629692,8.058,0.056,25,06,2010
27,2010-07-02,"$2,024,554.10","$249,337.90",0,76.25,18.94,2.958,-0.620,136.3722893,-2.6389942,7.982,-0.020,02,07,2010
27,2010-07-09,"$2,119,163.01","$343,946.81",0,82.69,25.38,2.94,-0.638,136.3962643,-2.6150192,7.982,-0.020,09,07,2010
27,2010-07-16,"$1,880,691.64","$105,475.44",0,78.26,20.95,2.933,-0.645,136.4179827,-2.5933008,7.982,-0.020,16,07,2010
27,2010-07-23,"$1,808,250.71","$33,034.51",0,81.56,24.25,2.924,-0.654,136.4366924,-2.5745911,7.982,-0.020,23,07,2010
27,2010-07-30,"$1,816,489.53","$41,273.33",0,79.78,22.47,2.932,-0.646,136.4554021,-2.5558814,7.982,-0.020,30,07,2010
27,2010-08-06,"$1,908,036.68","$132,820.48",0,77.45,20.14,2.942,-0.636,136.4741118,-2.5371717,7.982,-0.020,06,08,2010
27,2010-08-13,"$1,864,436.12","$89,219.92",0,77.36,20.05,2.923,-0.655,136.4928214,-2.5184621,7.982,-0.020,13,08,2010
27,2010-08-20,"$1,936,878.46","$161,662.26",0,75.16,17.85,2.913,-0.665,136.5249182,-2.4863653,7.982,-0.020,20,08,2010
27,2010-08-27,"$1,870,684.21","$95,468.01",0,70.31,13.00,2.885,-0.693,136.557015,-2.4542685,7.982,-0.020,27,08,2010
27,2010-09-03,"$1,908,110.90","$132,894.70",0,78.52,21.21,2.86,-0.718,136.5891118,-2.4221717,7.982,-0.020,03,09,2010
27,2010-09-10,"$1,913,494.81","$138,278.61",1,70.38,13.07,2.837,-0.741,136.6212085,-2.3900750,7.982,-0.020,10,09,2010
27,2010-09-17,"$1,629,978.46","-$145,237.74",0,64.5,7.19,2.846,-0.732,136.6338071,-2.3774764,7.982,-0.020,17,09,2010
27,2010-09-24,"$1,597,002.71","-$178,213.49",0,67.08,9.77,2.837,-0.741,136.6317821,-2.3795014,7.982,-0.020,24,09,2010
27,2010-10-01,"$1,543,532.83","-$231,683.37",0,70.19,12.88,2.84,-0.738,136.6297571,-2.3815264,8.021,0.019,01,10,2010
27,2010-10-08,"$1,707,662.87","-$67,553.33",0,57.78,0.47,2.903,-0.675,136.6277321,-2.3835514,8.021,0.019,08,10,2010
27,2010-10-15,"$1,728,388.20","-$46,828.00",0,58.38,1.07,2.999,-0.579,136.6401935,-2.3710900,8.021,0.019,15,10,2010
27,2010-10-22,"$1,693,935.29","-$81,280.91",0,52.82,-4.49,3.049,-0.529,136.688871,-2.3224125,8.021,0.019,22,10,2010
27,2010-10-29,"$1,688,955.49","-$86,260.71",0,61.02,3.71,3.055,-0.523,136.7375484,-2.2737351,8.021,0.019,29,10,2010
27,2010-11-05,"$1,686,010.02","-$89,206.18",0,45.91,-11.40,3.049,-0.529,136.7862258,-2.2250577,8.021,0.019,05,11,2010
27,2010-11-12,"$1,828,010.25","$52,794.05",0,45.9,-11.41,3.065,-0.513,136.8349032,-2.1763803,8.021,0.019,12,11,2010
27,2010-11-19,"$1,704,785.74","-$70,430.46",0,50.81,-6.50,3.138,-0.440,136.7715714,-2.2397121,8.021,0.019,19,11,2010
27,2010-11-26,"$2,627,910.75","$852,694.55",1,46.67,-10.64,3.186,-0.392,136.6895714,-2.3217121,8.021,0.019,26,11,2010
27,2010-12-03,"$1,884,343.67","$109,127.47",0,41.81,-15.50,3.2,-0.378,136.6075714,-2.4037121,8.021,0.019,03,12,2010
27,2010-12-10,"$2,139,733.68","$364,517.48",0,30.83,-26.48,3.255,-0.323,136.5255714,-2.4857121,8.021,0.019,10,12,2010
27,2010-12-17,"$2,350,098.36","$574,882.16",0,31.62,-25.69,3.301,-0.277,136.5292811,-2.4820024,8.021,0.019,17,12,2010
27,2010-12-24,"$3,078,162.08","$1,302,945.88",0,31.34,-25.97,3.309,-0.269,136.597273,-2.4140105,8.021,0.019,24,12,2010
27,2010-12-31,"$1,440,963.00","-$334,253.20",1,29.59,-27.72,3.336,-0.242,136.665265,-2.3460185,8.021,0.019,31,12,2010
27,2011-01-07,"$1,568,159.48","-$207,056.72",0,34.42,-22.89,3.351,-0.227,136.7332569,-2.2780266,7.827,-0.175,07,01,2011
27,2011-01-14,"$1,532,308.62","-$242,907.58",0,25.7,-31.61,3.367,-0.211,136.803477,-2.2078065,7.827,-0.175,14,01,2011
27,2011-01-21,"$1,517,029.90","-$258,186.30",0,30.13,-27.18,3.391,-0.187,136.8870657,-2.1242178,7.827,-0.175,21,01,2011
27,2011-01-28,"$1,421,111.55","-$354,104.65",0,23.64,-33.67,3.402,-0.176,136.9706544,-2.0406291,7.827,-0.175,28,01,2011
27,2011-02-04,"$1,628,100.79","-$147,115.41",0,28.7,-28.61,3.4,-0.178,137.0542431,-1.9570404,7.827,-0.175,04,02,2011
27,2011-02-11,"$1,636,224.77","-$138,991.43",1,30.45,-26.86,3.416,-0.162,137.1378318,-1.8734517,7.827,-0.175,11,02,2011
27,2011-02-18,"$1,709,365.19","-$65,851.01",0,39.32,-17.99,3.42,-0.158,137.2511849,-1.7600986,7.827,-0.175,18,02,2011
27,2011-02-25,"$1,688,935.71","-$86,280.49",0,33.05,-24.26,3.452,-0.126,137.3764439,-1.6348396,7.827,-0.175,25,02,2011
27,2011-03-04,"$1,656,130.67","-$119,085.53",0,36.99,-20.32,3.605,0.027,137.5017028,-1.5095807,7.827,-0.175,04,03,2011
27,2011-03-11,"$1,613,259.77","-$161,956.43",0,43.64,-13.67,3.752,0.174,137.6269617,-1.3843218,7.827,-0.175,11,03,2011
27,2011-03-18,"$1,624,539.21","-$150,676.99",0,46.65,-10.66,3.796,0.218,137.7398929,-1.2713906,7.827,-0.175,18,03,2011
27,2011-03-25,"$1,554,651.08","-$220,565.12",0,40.11,-17.20,3.789,0.211,137.8478929,-1.1633906,7.827,-0.175,25,03,2011
27,2011-04-01,"$1,628,868.28","-$146,347.92",0,37.27,-20.04,3.811,0.233,137.9558929,-1.0553906,7.725,-0.277,01,04,2011
27,2011-04-08,"$1,689,844.18","-$85,372.02",0,46.87,-10.44,3.895,0.317,138.0638929,-0.9473906,7.725,-0.277,08,04,2011
27,2011-04-15,"$1,727,175.61","-$48,040.59",0,52.24,-5.07,3.981,0.403,138.1646952,-0.8465883,7.725,-0.277,15,04,2011
27,2011-04-22,"$1,921,655.48","$146,439.28",0,50.02,-7.29,4.061,0.483,138.2475036,-0.7637799,7.725,-0.277,22,04,2011
27,2011-04-29,"$1,642,074.64","-$133,141.56",0,61.71,4.40,4.117,0.539,138.3303119,-0.6809716,7.725,-0.277,29,04,2011
27,2011-05-06,"$1,757,041.96","-$18,174.24",0,56.48,-0.83,4.192,0.614,138.4131202,-0.5981633,7.725,-0.277,06,05,2011
27,2011-05-13,"$1,763,545.32","-$11,670.88",0,60.07,2.76,4.211,0.633,138.4959286,-0.5153549,7.725,-0.277,13,05,2011
27,2011-05-20,"$1,725,268.56","-$49,947.64",0,60.22,2.91,4.202,0.624,138.587106,-0.4241775,7.725,-0.277,20,05,2011
27,2011-05-27,"$1,820,723.17","$45,506.97",0,66.43,9.12,4.134,0.556,138.6782834,-0.3330001,7.725,-0.277,27,05,2011
27,2011-06-03,"$2,053,708.01","$278,491.81",0,74.17,16.86,4.069,0.491,138.7694608,-0.2418227,7.725,-0.277,03,06,2011
27,2011-06-10,"$1,817,914.71","$42,698.51",0,73.26,15.95,4.025,0.447,138.8606382,-0.1506453,7.725,-0.277,10,06,2011
27,2011-06-17,"$1,814,740.09","$39,523.89",0,67.03,9.72,3.989,0.411,139.0028333,-0.0084502,7.725,-0.277,17,06,2011
27,2011-06-24,"$1,811,455.15","$36,238.95",0,72.02,14.71,3.964,0.386,139.1832917,0.1720082,7.725,-0.277,24,06,2011
27,2011-07-01,"$1,949,983.93","$174,767.73",0,73.76,16.45,3.916,0.338,139.36375,0.3524665,7.85,-0.152,01,07,2011
27,2011-07-08,"$2,000,055.27","$224,839.07",0,76.87,19.56,3.886,0.308,139.5442083,0.5329248,7.85,-0.152,08,07,2011
27,2011-07-15,"$1,762,155.79","-$13,060.41",0,77.83,20.52,3.915,0.337,139.7006325,0.6893490,7.85,-0.152,15,07,2011
27,2011-07-22,"$1,754,879.45","-$20,336.75",0,82.28,24.97,3.972,0.394,139.7969712,0.7856877,7.85,-0.152,22,07,2011
27,2011-07-29,"$1,744,879.06","-$30,337.14",0,79.41,22.10,4.004,0.426,139.8933099,0.8820264,7.85,-0.152,29,07,2011
